Type Name,Type Description,Attribute Name,Attribute Description
ADLS,Base class for Azure Data Lake Storage (ADLS) assets.,adlsAccountQualifiedName,Unique name of the account for this ADLS asset.
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsETag,"Entity tag for the asset. An entity tag is a hash of the object and represents changes to the contents of an object only, not its metadata."
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsEncryptionType,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountResourceGroup,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountSubscription,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountPerformance,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountReplication,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountKind,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsPrimaryDiskState,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountProvisionState,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountAccessTier,TBC
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsContainers,Containers that exist within this account.
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerUrl,TBC
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerLeaseState,TBC
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerLeaseStatus,TBC
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerEncryptionScope,TBC
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerVersionLevelImmutabilitySupport,TBC
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsObjectCount,Number of objects that exist within this container.
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsObjects,Objects that exist within this container.
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsAccount,Account this container exists within.
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectUrl,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectVersionId,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectType,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectSize,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectAccessTier,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectAccessTierLastModifiedTime,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectArchiveStatus,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectServerEncrypted,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectVersionLevelImmutabilitySupport,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectCacheControl,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectContentType,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectContentMD5Hash,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectContentLanguage,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectLeaseStatus,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectLeaseState,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectMetadata,TBC
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsContainerQualifiedName,Unique name of the container this object exists within.
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsContainer,Container this object exists within.
API,Base class for API assets.,apiSpecType,TBC
API,Base class for API assets.,apiSpecVersion,TBC
API,Base class for API assets.,apiSpecName,TBC
API,Base class for API assets.,apiSpecQualifiedName,TBC
API,Base class for API assets.,apiExternalDocs,TBC
API,Base class for API assets.,apiIsAuthOptional,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathSummary,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathRawURI,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathIsTemplated,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathAvailableOperations,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathAvailableResponseCodes,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathIsIngressExposed,TBC
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiSpec,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecTermsOfServiceURL,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecContactEmail,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecContactName,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecContactURL,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecLicenseName,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecLicenseURL,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecContractVersion,TBC
APISpec,Instance of an API specification in Atlan.,apiSpecServiceAlias,TBC
APISpec,Instance of an API specification in Atlan.,apiPaths,TBC
AWS,Base class for AWS assets.,awsArn,"Amazon Resource Name (ARN) for this asset. This uniquely identifies the asset in AWS, and thus must be unique across all AWS asset instances."
AWS,Base class for AWS assets.,awsPartition,Group of AWS region and service objects.
AWS,Base class for AWS assets.,awsService,Type of service in which the asset exists.
AWS,Base class for AWS assets.,awsRegion,Physical region where the data center in which the asset exists is clustered.
AWS,Base class for AWS assets.,awsAccountId,12-digit number that uniquely identifies an AWS account.
AWS,Base class for AWS assets.,awsResourceId,Unique resource ID assigned when a new resource is created.
AWS,Base class for AWS assets.,awsOwnerName,Root user's name.
AWS,Base class for AWS assets.,awsOwnerId,Root user's ID.
AWS,Base class for AWS assets.,awsTags,List of tags that have been applied to the asset in AWS.
AccessControl,Base class for Atlan access control assets.,isAccessControlEnabled,Whether the access object is activated (true) or deactivated (false).
AccessControl,Base class for Atlan access control assets.,denyCustomMetadataGuids,Unique identifiers (GUIDs) of custom metadata that should be hidden from this access control object.
AccessControl,Base class for Atlan access control assets.,denyAssetTabs,Asset sidebar tabs that should be hidden from this access control object.
AccessControl,Base class for Atlan access control assets.,denyAssetFilters,TBC
AccessControl,Base class for Atlan access control assets.,channelLink,Link to a Slack channel that is used to discuss this access control object.
AccessControl,Base class for Atlan access control assets.,denyAssetTypes,TBC
AccessControl,Base class for Atlan access control assets.,denyNavigationPages,TBC
AccessControl,Base class for Atlan access control assets.,defaultNavigation,TBC
AccessControl,Base class for Atlan access control assets.,policies,Policies associated with this access control object.
Airflow,Airflow Assets,airflowTags,TBC
Airflow,Airflow Assets,airflowRunVersion,Airflow Version of the run
Airflow,Airflow Assets,airflowRunOpenLineageVersion,OpenLineage Version of the run
Airflow,Airflow Assets,airflowRunName,Name of the run
Airflow,Airflow Assets,airflowRunType,Type of the run
Airflow,Airflow Assets,airflowRunStartTime,Start time of the run
Airflow,Airflow Assets,airflowRunEndTime,End time of the run
Airflow,Airflow Assets,airflowRunOpenLineageState,OpenLineage state of the run
AirflowDag,Airflow Dag Assets,airflowDagSchedule,TBC
AirflowDag,Airflow Dag Assets,airflowDagScheduleDelta,Duration between scheduled runs in seconds
AirflowDag,Airflow Dag Assets,airflowTasks,TBC
AirflowTask,Airflow Task Assets,airflowTaskOperatorClass,TBC
AirflowTask,Airflow Task Assets,airflowDagName,TBC
AirflowTask,Airflow Task Assets,airflowDagQualifiedName,TBC
AirflowTask,Airflow Task Assets,airflowTaskConnectionId,TBC
AirflowTask,Airflow Task Assets,airflowTaskSql,TBC
AirflowTask,Airflow Task Assets,airflowTaskRetryNumber,Retry required for the run
AirflowTask,Airflow Task Assets,airflowTaskPool,Pool on which this run happened
AirflowTask,Airflow Task Assets,airflowTaskPoolSlots,Pool slots used for the run
AirflowTask,Airflow Task Assets,airflowTaskQueue,Queue on which this run happened
AirflowTask,Airflow Task Assets,airflowTaskPriorityWeight,Priority weight of the run
AirflowTask,Airflow Task Assets,airflowTaskTriggerRule,Trigger rule of the run
AirflowTask,Airflow Task Assets,outputs,TBC
AirflowTask,Airflow Task Assets,process,TBC
AirflowTask,Airflow Task Assets,inputs,TBC
AirflowTask,Airflow Task Assets,airflowDag,TBC
Asset,Base class for all assets.,name,Human-readable name of the asset.
Asset,Base class for all assets.,displayName,Name used for display purposes (in user interfaces).
Asset,Base class for all assets.,description,"Description of the asset, as crawled from a source."
Asset,Base class for all assets.,userDescription,"Description of the asset, as provided by a user. If present, this will be used for the description in user interfaces. If not present, the description will be used."
Asset,Base class for all assets.,tenantId,Name of the Atlan workspace in which the asset exists.
Asset,Base class for all assets.,certificateStatus,Status of the asset's certification.
Asset,Base class for all assets.,certificateStatusMessage,Human-readable descriptive message that can optionally be submitted when the certificateStatus is changed.
Asset,Base class for all assets.,certificateUpdatedBy,Name of the user who last updated the certification of the asset.
Asset,Base class for all assets.,certificateUpdatedAt,"Time (epoch) at which the certification was last updated, in milliseconds."
Asset,Base class for all assets.,announcementTitle,Brief title for the announcement on this asset. Required when announcementType is specified.
Asset,Base class for all assets.,announcementMessage,Detailed message to include in the announcement on this asset.
Asset,Base class for all assets.,announcementType,Type of announcement on the asset.
Asset,Base class for all assets.,announcementUpdatedAt,"Time (epoch) at which the announcement was last updated, in milliseconds."
Asset,Base class for all assets.,announcementUpdatedBy,Name of the user who last updated the announcement.
Asset,Base class for all assets.,ownerUsers,List of users who own the asset.
Asset,Base class for all assets.,ownerGroups,List of groups who own the asset.
Asset,Base class for all assets.,adminUsers,List of users who administer the asset. (This is only used for Connection assets.)
Asset,Base class for all assets.,adminGroups,List of groups who administer the asset. (This is only used for Connection assets.)
Asset,Base class for all assets.,viewerUsers,TBC
Asset,Base class for all assets.,viewerGroups,TBC
Asset,Base class for all assets.,connectorName,Type of the connector through which this asset is accessible.
Asset,Base class for all assets.,connectionName,TBC
Asset,Base class for all assets.,connectionQualifiedName,Unique name of the connection through which this asset is accessible.
Asset,Base class for all assets.,__hasLineage,Indicates whether this asset has lineage (true) or not.
Asset,Base class for all assets.,isDiscoverable,TBC
Asset,Base class for all assets.,isEditable,TBC
Asset,Base class for all assets.,subType,TBC
Asset,Base class for all assets.,viewScore,TBC
Asset,Base class for all assets.,popularityScore,TBC
Asset,Base class for all assets.,sourceOwners,TBC
Asset,Base class for all assets.,sourceCreatedBy,"Who created the asset, in the source system."
Asset,Base class for all assets.,sourceCreatedAt,"Time (epoch) at which the asset was created in the source system, in milliseconds."
Asset,Base class for all assets.,sourceUpdatedAt,"Time (epoch) at which the asset was last updated in the source system, in milliseconds."
Asset,Base class for all assets.,sourceUpdatedBy,Who last updated the asset in the source system.
Asset,Base class for all assets.,sourceURL,URL to the resource within the source application.
Asset,Base class for all assets.,sourceEmbedURL,"URL to create an embed for a resource (for example, an image of a dashboard) within Atlan."
Asset,Base class for all assets.,lastSyncWorkflowName,Name of the crawler that last synchronized this asset.
Asset,Base class for all assets.,lastSyncRunAt,"Time (epoch) at which the asset was last crawled, in milliseconds."
Asset,Base class for all assets.,lastSyncRun,Name of the last run of the crawler that last synchronized this asset.
Asset,Base class for all assets.,adminRoles,List of roles who administer the asset. (This is only used for Connection assets.)
Asset,Base class for all assets.,sourceReadCount,Total count of all read operations at source.
Asset,Base class for all assets.,sourceReadUserCount,Total number of unique users that read data from asset.
Asset,Base class for all assets.,sourceLastReadAt,Timestamp of most recent read operation.
Asset,Base class for all assets.,lastRowChangedAt,"Timestamp of last operation that inserted, updated, or deleted rows."
Asset,Base class for all assets.,sourceTotalCost,Total cost of all operations at source.
Asset,Base class for all assets.,sourceCostUnit,The unit of measure for sourceTotalCost.
Asset,Base class for all assets.,sourceReadQueryCost,Total cost of read queries at source.
Asset,Base class for all assets.,sourceReadRecentUserList,List of usernames of the most recent users who read the asset.
Asset,Base class for all assets.,sourceReadRecentUserRecordList,List of usernames with extra insights for the most recent users who read the asset.
Asset,Base class for all assets.,sourceReadTopUserList,List of usernames of the users who read the asset the most.
Asset,Base class for all assets.,sourceReadTopUserRecordList,List of usernames with extra insights for the users who read the asset the most.
Asset,Base class for all assets.,sourceReadPopularQueryRecordList,List of the most popular queries that accessed this asset.
Asset,Base class for all assets.,sourceReadExpensiveQueryRecordList,List of the most expensive queries that accessed this asset.
Asset,Base class for all assets.,sourceReadSlowQueryRecordList,List of the slowest queries that accessed this asset.
Asset,Base class for all assets.,sourceQueryComputeCostList,List of most expensive warehouse names.
Asset,Base class for all assets.,sourceQueryComputeCostRecordList,List of most expensive warehouses with extra insights.
Asset,Base class for all assets.,dbtQualifiedName,TBC
Asset,Base class for all assets.,assetDbtAlias,TBC
Asset,Base class for all assets.,assetDbtMeta,TBC
Asset,Base class for all assets.,assetDbtUniqueId,TBC
Asset,Base class for all assets.,assetDbtAccountName,TBC
Asset,Base class for all assets.,assetDbtProjectName,TBC
Asset,Base class for all assets.,assetDbtPackageName,TBC
Asset,Base class for all assets.,assetDbtJobName,TBC
Asset,Base class for all assets.,assetDbtJobSchedule,TBC
Asset,Base class for all assets.,assetDbtJobStatus,TBC
Asset,Base class for all assets.,assetDbtTestStatus,All associated dbt test statuses
Asset,Base class for all assets.,assetDbtJobScheduleCronHumanized,TBC
Asset,Base class for all assets.,assetDbtJobLastRun,TBC
Asset,Base class for all assets.,assetDbtJobLastRunUrl,TBC
Asset,Base class for all assets.,assetDbtJobLastRunCreatedAt,TBC
Asset,Base class for all assets.,assetDbtJobLastRunUpdatedAt,TBC
Asset,Base class for all assets.,assetDbtJobLastRunDequedAt,TBC
Asset,Base class for all assets.,assetDbtJobLastRunStartedAt,TBC
Asset,Base class for all assets.,assetDbtJobLastRunTotalDuration,TBC
Asset,Base class for all assets.,assetDbtJobLastRunTotalDurationHumanized,TBC
Asset,Base class for all assets.,assetDbtJobLastRunQueuedDuration,TBC
Asset,Base class for all assets.,assetDbtJobLastRunQueuedDurationHumanized,TBC
Asset,Base class for all assets.,assetDbtJobLastRunRunDuration,TBC
Asset,Base class for all assets.,assetDbtJobLastRunRunDurationHumanized,TBC
Asset,Base class for all assets.,assetDbtJobLastRunGitBranch,TBC
Asset,Base class for all assets.,assetDbtJobLastRunGitSha,TBC
Asset,Base class for all assets.,assetDbtJobLastRunStatusMessage,TBC
Asset,Base class for all assets.,assetDbtJobLastRunOwnerThreadId,TBC
Asset,Base class for all assets.,assetDbtJobLastRunExecutedByThreadId,TBC
Asset,Base class for all assets.,assetDbtJobLastRunArtifactsSaved,TBC
Asset,Base class for all assets.,assetDbtJobLastRunArtifactS3Path,TBC
Asset,Base class for all assets.,assetDbtJobLastRunHasDocsGenerated,TBC
Asset,Base class for all assets.,assetDbtJobLastRunHasSourcesGenerated,TBC
Asset,Base class for all assets.,assetDbtJobLastRunNotificationsSent,TBC
Asset,Base class for all assets.,assetDbtJobNextRun,TBC
Asset,Base class for all assets.,assetDbtJobNextRunHumanized,TBC
Asset,Base class for all assets.,assetDbtEnvironmentName,TBC
Asset,Base class for all assets.,assetDbtEnvironmentDbtVersion,TBC
Asset,Base class for all assets.,assetDbtTags,TBC
Asset,Base class for all assets.,assetDbtSemanticLayerProxyUrl,TBC
Asset,Base class for all assets.,assetDbtSourceFreshnessCriteria,TBC
Asset,Base class for all assets.,sampleDataUrl,TBC
Asset,Base class for all assets.,assetTags,TBC
Asset,Base class for all assets.,assetMcIncidentNames,TBC
Asset,Base class for all assets.,assetMcIncidentQualifiedNames,TBC
Asset,Base class for all assets.,assetMcMonitorNames,TBC
Asset,Base class for all assets.,assetMcMonitorQualifiedNames,TBC
Asset,Base class for all assets.,assetMcMonitorStatuses,Statuses of all associated Monte Carlo monitors.
Asset,Base class for all assets.,assetMcMonitorTypes,Types of all associated Monte Carlo monitors.
Asset,Base class for all assets.,assetMcMonitorScheduleTypes,Schedules of all associated Monte Carlo monitors.
Asset,Base class for all assets.,assetMcIncidentTypes,TBC
Asset,Base class for all assets.,assetMcIncidentSubTypes,TBC
Asset,Base class for all assets.,assetMcIncidentSeverities,TBC
Asset,Base class for all assets.,assetMcIncidentStates,TBC
Asset,Base class for all assets.,assetMcLastSyncRunAt,TBC
Asset,Base class for all assets.,starredBy,Users who have starred this asset.
Asset,Base class for all assets.,starredDetailsList,List of usernames with extra information of the users who have starred an asset
Asset,Base class for all assets.,starredCount,TBC
Asset,Base class for all assets.,assetSodaDQStatus,Soda DQ Status
Asset,Base class for all assets.,assetSodaCheckCount,Soda check count
Asset,Base class for all assets.,assetSodaLastSyncRunAt,TBC
Asset,Base class for all assets.,assetSodaLastScanAt,TBC
Asset,Base class for all assets.,assetSodaCheckStatuses,All associated soda check statuses
Asset,Base class for all assets.,assetSodaSourceURL,TBC
Asset,Base class for all assets.,assetIcon,TBC
Asset,Base class for all assets.,isAIGenerated,TBC
Asset,Base class for all assets.,schemaRegistrySubjects,TBC
Asset,Base class for all assets.,mcMonitors,TBC
Asset,Base class for all assets.,files,TBC
Asset,Base class for all assets.,mcIncidents,TBC
Asset,Base class for all assets.,links,Resources that are linked to this asset.
Asset,Base class for all assets.,metrics,TBC
Asset,Base class for all assets.,readme,README that is linked to this asset.
Asset,Base class for all assets.,sodaChecks,TBC
Asset,Base class for all assets.,meanings,Glossary terms that are linked to this asset.
AtlasGlossary,Instance of a glossary in Atlan.,shortDescription,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,longDescription,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,language,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,usage,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,additionalAttributes,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,terms,Terms contained within this glossary.
AtlasGlossary,Instance of a glossary in Atlan.,categories,Categories contained within this glossary.
AtlasGlossaryCategory,Instance of a category in Atlan.,shortDescription,Unused.
AtlasGlossaryCategory,Instance of a category in Atlan.,longDescription,Unused.
AtlasGlossaryCategory,Instance of a category in Atlan.,additionalAttributes,Unused.
AtlasGlossaryCategory,Instance of a category in Atlan.,terms,Terms organized within this category.
AtlasGlossaryCategory,Instance of a category in Atlan.,anchor,Glossary in which this category is contained.
AtlasGlossaryCategory,Instance of a category in Atlan.,parentCategory,Parent category in which this category is located (or empty if this is a root-level category).
AtlasGlossaryCategory,Instance of a category in Atlan.,childrenCategories,Child categories organized within this category.
AtlasGlossaryTerm,Instance of a term in Atlan.,shortDescription,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,longDescription,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,examples,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,abbreviation,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,usage,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,additionalAttributes,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,validValuesFor,TBC (Other direction is validValues.)
AtlasGlossaryTerm,Instance of a term in Atlan.,validValues,TBC (Other direction is validValuesFor.)
AtlasGlossaryTerm,Instance of a term in Atlan.,seeAlso,Linked terms that may also be of interest.
AtlasGlossaryTerm,Instance of a term in Atlan.,isA,TBC (Other direction is classifies.)
AtlasGlossaryTerm,Instance of a term in Atlan.,antonyms,Terms that have the opposite (or near opposite) meaning in the same language.
AtlasGlossaryTerm,Instance of a term in Atlan.,assignedEntities,"Assets that are attached to this term. Note: this should ONLY be used to view such relationships, never to set such relationships. Only set such relationships in the other direction."
AtlasGlossaryTerm,Instance of a term in Atlan.,classifies,TBC (Other direction is isA.)
AtlasGlossaryTerm,Instance of a term in Atlan.,categories,Categories within which this term is organized.
AtlasGlossaryTerm,Instance of a term in Atlan.,preferredToTerms,Other terms that are less common or less preferred than this term. (Other direction is preferredTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,preferredTerms,Preferred terms to use instead of this term. (Other direction is preferredToTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,translationTerms,TBC (Other direction is translatedTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,synonyms,Terms that have the same (or a very similar) meaning in the same language.
AtlasGlossaryTerm,Instance of a term in Atlan.,replacedBy,TBC
AtlasGlossaryTerm,Instance of a term in Atlan.,replacementTerms,TBC
AtlasGlossaryTerm,Instance of a term in Atlan.,translatedTerms,TBC (Other direction is translationTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,anchor,Glossary in which this term is contained.
AtlasServer,Unused,AtlasServer.name,TBC
AtlasServer,Unused,AtlasServer.displayName,TBC
AtlasServer,Unused,fullName,TBC
AtlasServer,Unused,urls,TBC
AtlasServer,Unused,additionalInfo,TBC
AuthPolicy,Instance of an access control policy in Atlan.,policyType,"Kind of policy (for example, allow vs deny)."
AuthPolicy,Instance of an access control policy in Atlan.,policyServiceName,"Service that handles the policy (for example, atlas vs heka)."
AuthPolicy,Instance of an access control policy in Atlan.,policyCategory,"Category of access control object for the policy (for example, persona vs purpose)."
AuthPolicy,Instance of an access control policy in Atlan.,policySubCategory,"Underlying kind of policy (for example, metadata vs data vs glossary)."
AuthPolicy,Instance of an access control policy in Atlan.,policyUsers,Users to whom the policy applies.
AuthPolicy,Instance of an access control policy in Atlan.,policyGroups,Groups to whom the policy applies.
AuthPolicy,Instance of an access control policy in Atlan.,policyRoles,Roles to whom the policy applies.
AuthPolicy,Instance of an access control policy in Atlan.,policyActions,Actions included in the policy.
AuthPolicy,Instance of an access control policy in Atlan.,policyResources,Resources against which to apply the policy.
AuthPolicy,Instance of an access control policy in Atlan.,policyResourceCategory,TBC
AuthPolicy,Instance of an access control policy in Atlan.,policyPriority,TBC
AuthPolicy,Instance of an access control policy in Atlan.,isPolicyEnabled,Whether the policy is activated (true) or deactivated (false).
AuthPolicy,Instance of an access control policy in Atlan.,policyMaskType,TBC
AuthPolicy,Instance of an access control policy in Atlan.,policyValiditySchedule,TBC
AuthPolicy,Instance of an access control policy in Atlan.,policyResourceSignature,TBC
AuthPolicy,Instance of an access control policy in Atlan.,policyDelegateAdmin,TBC
AuthPolicy,Instance of an access control policy in Atlan.,policyConditions,TBC
AuthPolicy,Instance of an access control policy in Atlan.,accessControl,Access control object to which this policy belongs.
AuthService,Instance of an authorization service in Atlan.,authServiceType,TBC
AuthService,Instance of an authorization service in Atlan.,tagService,TBC
AuthService,Instance of an authorization service in Atlan.,authServiceIsEnabled,TBC
AuthService,Instance of an authorization service in Atlan.,authServiceConfig,TBC
AuthService,Instance of an authorization service in Atlan.,authServicePolicyLastSync,TBC
Azure,Base class for Azure assets.,azureResourceId,TBC
Azure,Base class for Azure assets.,azureLocation,TBC
Azure,Base class for Azure assets.,adlsAccountSecondaryLocation,TBC
Azure,Base class for Azure assets.,azureTags,Tags that have been applied to this Azure asset.
AzureEventHub,"Azure Event Hub assets, equivalent to Kafka Topics",azureEventHubStatus,TBC
Badge,Instance of a badge in Atlan.,badgeConditions,TBC
Badge,Instance of a badge in Atlan.,badgeMetadataAttribute,TBC
Catalog,Base class for catalog assets.,inputToProcesses,Processes to which this asset provides input.
Catalog,Base class for catalog assets.,outputFromAirflowTasks,TBC
Catalog,Base class for catalog assets.,inputToAirflowTasks,TBC
Catalog,Base class for catalog assets.,outputFromProcesses,Processes from which this asset is produced as output.
Collection,Instance of a query collection in Atlan.,icon,Image used to represent this collection.
Collection,Instance of a query collection in Atlan.,iconType,"Type of image used to represent the collection (for example, an emoji)."
Column,Instance of a column in Atlan.,dataType,Data type of values in the column.
Column,Instance of a column in Atlan.,subDataType,TBC
Column,Instance of a column in Atlan.,rawDataTypeDefinition,TBC
Column,Instance of a column in Atlan.,order,Order (position) in which the column appears in the table (starting at 1).
Column,Instance of a column in Atlan.,nestedColumnCount,TBC
Column,Instance of a column in Atlan.,isPartition,TBC
Column,Instance of a column in Atlan.,partitionOrder,TBC
Column,Instance of a column in Atlan.,isClustered,TBC
Column,Instance of a column in Atlan.,isPrimary,"When true, this column is the primary key for the table."
Column,Instance of a column in Atlan.,isForeign,"When true, this column is a foreign key to another table. NOTE: this must be true when using the foreignKeyTo relationship to specify columns that refer to this column as a foreign key."
Column,Instance of a column in Atlan.,isIndexed,"When true, this column is indexed in the database."
Column,Instance of a column in Atlan.,isSort,TBC
Column,Instance of a column in Atlan.,isDist,TBC
Column,Instance of a column in Atlan.,isPinned,TBC
Column,Instance of a column in Atlan.,pinnedBy,TBC
Column,Instance of a column in Atlan.,pinnedAt,TBC
Column,Instance of a column in Atlan.,precision,Total number of digits allowed when the dataType is numeric.
Column,Instance of a column in Atlan.,defaultValue,TBC
Column,Instance of a column in Atlan.,isNullable,"When true, the values in this column can be null."
Column,Instance of a column in Atlan.,numericScale,Number of digits allowed to the right of the decimal point.
Column,Instance of a column in Atlan.,maxLength,Maximum length of a value in this column.
Column,Instance of a column in Atlan.,validations,TBC
Column,Instance of a column in Atlan.,parentColumnQualifiedName,TBC
Column,Instance of a column in Atlan.,parentColumnName,TBC
Column,Instance of a column in Atlan.,columnDistinctValuesCount,Number of rows that contain distinct values.
Column,Instance of a column in Atlan.,columnDistinctValuesCountLong,TBC
Column,Instance of a column in Atlan.,columnHistogram,List of values in a histogram that represents the contents of the column.
Column,Instance of a column in Atlan.,columnMax,Greatest value in a numeric column.
Column,Instance of a column in Atlan.,columnMin,Least value in a numeric column.
Column,Instance of a column in Atlan.,columnMean,Arithmetic mean of the values in a numeric column.
Column,Instance of a column in Atlan.,columnSum,Calculated sum of the values in a numeric column.
Column,Instance of a column in Atlan.,columnMedian,Calculated median of the values in a numeric column.
Column,Instance of a column in Atlan.,columnStandardDeviation,Calculated standard deviation of the values in a numeric column.
Column,Instance of a column in Atlan.,columnUniqueValuesCount,Number of rows in which a value in this column appears only once.
Column,Instance of a column in Atlan.,columnUniqueValuesCountLong,TBC
Column,Instance of a column in Atlan.,columnAverage,TBC
Column,Instance of a column in Atlan.,columnAverageLength,Average length of values in a string column.
Column,Instance of a column in Atlan.,columnDuplicateValuesCount,Number of rows that contain duplicate values.
Column,Instance of a column in Atlan.,columnDuplicateValuesCountLong,TBC
Column,Instance of a column in Atlan.,columnMaximumStringLength,Length of the longest value in a string column.
Column,Instance of a column in Atlan.,columnMaxs,List of the greatest values in a column.
Column,Instance of a column in Atlan.,columnMinimumStringLength,Length of the shortest value in a string column.
Column,Instance of a column in Atlan.,columnMins,List of the least values in a column.
Column,Instance of a column in Atlan.,columnMissingValuesCount,Number of rows in a column that do not contain content.
Column,Instance of a column in Atlan.,columnMissingValuesCountLong,TBC
Column,Instance of a column in Atlan.,columnMissingValuesPercentage,Percentage of rows in a column that do not contain content.
Column,Instance of a column in Atlan.,columnUniquenessPercentage,"Ratio indicating how unique data in the column is: 0 indicates that all values are the same, 100 indicates that all values in the column are unique."
Column,Instance of a column in Atlan.,columnVariance,Calculated variance of the values in a numeric column.
Column,Instance of a column in Atlan.,columnTopValues,TBC
Column,Instance of a column in Atlan.,columnDepthLevel,"Level of nesting, used for STRUCT/NESTED columns"
Column,Instance of a column in Atlan.,snowflakeDynamicTable,TBC
